Time,Load (%),Temperature (C),Memory (MB),Stress_Level,Suggestion
1774682225.0074522,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.0470023,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.0885055,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.1339781,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.177693,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.217069,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.2574306,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.2965214,10.0,73.0,273.0,Low Stress,Increase workload
1774682225.3354783,10.0,73.0,273.0,Low Stress,Increase workload
1774682225.3756967,10.0,73.0,273.0,Low Stress,Increase workload
1774682225.415222,10.0,73.0,273.0,Low Stress,Increase workload
1774682225.4568465,10.0,73.0,273.0,Low Stress,Increase workload
1774682225.5040898,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.5428805,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.5814977,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.6210444,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.6612155,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.7007515,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.7462714,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.7872715,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.8269844,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.8683953,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.9075978,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.9470663,13.0,73.0,273.0,Low Stress,Increase workload
1774682225.9859118,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.0244963,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.065399,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.1038647,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.1438477,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.1825562,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.2210684,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.2597291,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.2990544,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.3378787,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.3792777,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.418316,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.4574807,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.5017054,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.5402691,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.578577,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.617707,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.6580217,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.6969693,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.7405374,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.7795236,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.8179588,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.8563714,13.0,73.0,273.0,Low Stress,Increase workload
1774682226.8956182,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.9369247,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682226.978911,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682227.0202484,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682227.061851,14.000000000000002,73.0,273.0,Low Stress,Increase workload
1774682227.102008,11.0,73.0,273.0,Low Stress,Increase workload
1774682227.1436162,11.0,73.0,273.0,Low Stress,Increase workload
1774682227.1846967,11.0,73.0,273.0,Low Stress,Increase workload
1774682227.2282238,11.0,73.0,273.0,Low Stress,Increase workload
1774682227.2708678,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.3124251,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.3538644,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.3932467,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.4335473,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.4730942,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.5148084,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.5614042,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.6030803,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.6434596,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.6846385,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.7268848,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.7689972,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.8093245,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.8495605,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.889309,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.930888,13.0,73.0,273.0,Low Stress,Increase workload
1774682227.9731984,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.0139694,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.0552208,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.096927,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.13829,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.1796644,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.2215831,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.2631092,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.3036678,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.34396,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.3846304,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.4244614,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.464576,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.5044234,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.5481303,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.5891607,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.628594,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.6683316,12.0,73.0,273.0,Low Stress,Increase workload
1774682228.7106023,11.0,73.0,273.0,Low Stress,Increase workload
1774682228.754801,11.0,73.0,273.0,Low Stress,Increase workload
1774682228.800102,11.0,73.0,273.0,Low Stress,Increase workload
1774682228.8404505,11.0,73.0,273.0,Low Stress,Increase workload
1774682228.8792815,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.9197047,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.9584167,13.0,73.0,273.0,Low Stress,Increase workload
1774682228.9976432,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.0361521,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.0778666,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.1174932,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.1564648,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.1965523,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.2365417,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.2775402,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.3165748,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.3546703,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.3935502,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.4341571,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.4739769,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.5126402,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.5516052,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.603862,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.642693,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.6834009,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.7238111,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.7649598,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.8051047,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.8439524,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.8843818,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.9237683,13.0,73.0,273.0,Low Stress,Increase workload
1774682229.9624925,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.0008538,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.0390446,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.0811887,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.1203218,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.1597767,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.1988616,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.2409153,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.2820814,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.321509,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.361109,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.4007585,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.4398034,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.479572,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.5183535,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.5582433,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.6007335,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.642646,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.681726,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.7238119,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.7649672,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.8049152,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.84378,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.8821907,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.9226947,13.0,73.0,273.0,Low Stress,Increase workload
1774682230.962692,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.0015116,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.0397625,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.07924,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.117777,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.1559923,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.195142,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.2344131,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.2743518,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.3139958,15.0,73.0,273.0,Low Stress,Increase workload
1774682231.3526528,15.0,73.0,273.0,Low Stress,Increase workload
1774682231.3920934,15.0,73.0,273.0,Low Stress,Increase workload
1774682231.431079,15.0,73.0,273.0,Low Stress,Increase workload
1774682231.4717553,15.0,73.0,273.0,Low Stress,Increase workload
1774682231.511652,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.5513582,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.5900154,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.6355464,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.677497,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.717949,12.0,73.0,273.0,Low Stress,Increase workload
1774682231.7607079,12.0,73.0,273.0,Low Stress,Increase workload
1774682231.8009548,12.0,73.0,273.0,Low Stress,Increase workload
1774682231.840032,12.0,73.0,273.0,Low Stress,Increase workload
1774682231.8787699,12.0,73.0,273.0,Low Stress,Increase workload
1774682231.9169602,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.9553154,13.0,73.0,273.0,Low Stress,Increase workload
1774682231.9938202,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.0325181,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.071229,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.109491,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.1512346,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.1926699,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.2323656,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.2727606,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.3123643,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.3517318,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.391448,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.431669,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.4711156,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.5126288,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.5541258,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.5928736,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.633811,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.6862335,13.0,73.0,273.0,Low Stress,Increase workload
1774682232.728822,11.0,73.0,273.0,Low Stress,Increase workload
1774682232.771761,11.0,73.0,273.0,Low Stress,Increase workload
1774682232.8122587,11.0,73.0,273.0,Low Stress,Increase workload
1774682232.8532012,11.0,73.0,273.0,Low Stress,Increase workload
1774682232.8921795,11.0,73.0,273.0,Low Stress,Increase workload
1774682232.9322102,12.0,73.0,273.0,Low Stress,Increase workload
1774682232.9713304,12.0,73.0,273.0,Low Stress,Increase workload
1774682233.0105453,12.0,73.0,273.0,Low Stress,Increase workload
1774682233.0496814,12.0,73.0,273.0,Low Stress,Increase workload
1774682233.089438,12.0,73.0,273.0,Low Stress,Increase workload
1774682233.129381,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.171435,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.213672,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.2547684,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.29654,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.3381183,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.379305,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.4197102,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.459584,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.4992247,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.5392091,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.5789108,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.619038,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.6589656,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.7121193,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.7546244,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.7944963,13.0,74.0,273.0,Low Stress,Increase workload
1774682233.8343964,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.873458,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.9122279,13.0,73.0,273.0,Low Stress,Increase workload
1774682233.9476588,13.0,73.0,273.0,Low Stress,Increase workload
